Datetime,Rolling_8hr_O3_NW,Rolling_8hr_O3_NE,Rolling_8hr_O3_SW,Rolling_8hr_O3_SE
2021-09-16 00:00:00-06:00,42.27433,43.986732,41.95975,42.956818
2021-09-17 00:00:00-06:00,53.48341,52.969574,54.573586,55.224426
2021-09-18 00:00:00-06:00,58.82111,58.616028,58.738335,58.59131
2021-09-19 00:00:00-06:00,36.999992,38.47539,37.160183,37.71893
2021-09-20 00:00:00-06:00,45.432533,44.4248,45.131405,44.66491
2021-09-21 00:00:00-06:00,47.075417,47.07638,47.457947,47.83818
2021-09-22 00:00:00-06:00,55.09244,54.707214,55.424545,55.2967
2021-09-23 00:00:00-06:00,39.206825,39.236145,39.215797,39.19941
2021-09-24 00:00:00-06:00,44.482162,43.44589,44.19065,43.586456
2021-09-25 00:00:00-06:00,45.440056,45.170097,45.805885,45.862167
2021-09-26 00:00:00-06:00,51.68142,51.661068,51.986153,52.096508
2021-09-27 00:00:00-06:00,49.053196,48.17678,48.782387,48.87228
2021-09-28 00:00:00-06:00,42.417236,42.632954,42.446716,41.649464
2021-09-29 00:00:00-06:00,44.37484,43.853542,44.454403,43.882153
2021-09-30 00:00:00-06:00,47.67284,47.07541,47.42663,47.352398
2021-10-01 00:00:00-06:00,51.911774,50.32844,52.082745,51.19226
2021-10-02 00:00:00-06:00,45.47275,44.78487,45.368813,45.420116
2021-10-03 00:00:00-06:00,47.70594,46.162895,47.32074,46.790337
2021-10-04 00:00:00-06:00,55.334846,54.86509,55.815254,55.796722
2021-10-05 00:00:00-06:00,52.342735,51.121307,51.88818,49.44438
2021-10-06 00:00:00-06:00,50.987015,50.299576,51.128002,50.404564
2021-10-07 00:00:00-06:00,52.455048,52.833782,54.15373,55.013294
2021-10-08 00:00:00-06:00,56.44892,56.97216,55.67791,55.752457
2021-10-09 00:00:00-06:00,48.173748,48.697556,47.264767,46.759666
2021-10-10 00:00:00-06:00,39.537872,38.937428,39.542137,39.00941
2021-10-11 00:00:00-06:00,53.70437,53.710598,53.424244,53.021454
2021-10-12 00:00:00-06:00,54.731144,54.529343,54.520557,53.704315
2021-10-13 00:00:00-06:00,39.13238,36.64659,38.697826,38.87334
2021-10-14 00:00:00-06:00,42.207664,41.312996,42.217407,41.07689
2021-10-15 00:00:00-06:00,37.42558,36.458298,37.39371,37.048218
2021-10-16 00:00:00-06:00,43.6299,41.02126,43.37718,41.226868
2021-10-17 00:00:00-06:00,56.66256,55.451584,56.9605,57.416103
2021-10-18 00:00:00-06:00,60.054424,57.016315,60.31076,60.00891
2021-10-19 00:00:00-06:00,60.2295,58.541794,60.38314,59.290134
2021-10-20 00:00:00-06:00,57.041267,55.858128,57.183517,56.420956
2021-10-21 00:00:00-06:00,56.978065,55.505753,56.984978,56.117252
2021-10-22 00:00:00-06:00,54.7812,53.254444,54.668674,54.227604
2021-10-23 00:00:00-06:00,39.23883,39.03618,39.132603,39.242916
2021-10-24 00:00:00-06:00,54.877968,53.341732,55.013805,54.98322
2021-10-25 00:00:00-06:00,54.28994,53.45648,54.18643,54.08629
2021-10-26 00:00:00-06:00,42.040318,41.972553,41.99739,41.880974
2021-10-27 00:00:00-06:00,41.661255,40.71053,42.022995,41.203865
2021-10-28 00:00:00-06:00,32.089096,30.908417,32.75214,32.65468
2021-10-29 00:00:00-06:00,45.658703,44.094673,45.33396,44.81537
2021-10-30 00:00:00-06:00,39.27828,38.734627,39.768135,39.116253
2021-10-31 00:00:00-06:00,48.227554,48.299484,50.409996,51.188644
2021-11-01 00:00:00-06:00,52.65899,49.98863,52.09418,50.989353
2021-11-02 00:00:00-06:00,53.322266,52.351746,53.44542,52.661613
2021-11-03 00:00:00-06:00,44.69086,40.87844,44.580696,41.634144
2021-11-04 00:00:00-06:00,54.912796,52.99238,54.146557,53.141888
2021-11-05 00:00:00-06:00,49.944386,49.60303,50.670685,52.091278
2021-11-06 00:00:00-06:00,61.825886,61.716408,61.934563,61.598736
2021-11-07 00:00:00-06:00,51.18039,51.13589,50.974823,51.123898
2021-11-08 00:00:00-07:00,37.572758,35.4814,37.113213,34.706093
2021-11-09 00:00:00-07:00,53.581516,52.048363,53.267345,52.656204
2021-11-10 00:00:00-07:00,40.450314,39.384583,40.087536,39.069862
2021-11-11 00:00:00-07:00,28.946302,26.723753,28.330517,27.71901
2021-11-12 00:00:00-07:00,30.764818,24.630718,29.603313,24.085484
2021-11-13 00:00:00-07:00,36.718227,36.877052,36.71036,37.20126
2021-11-14 00:00:00-07:00,36.6645,36.067177,36.534863,35.826885
2021-11-15 00:00:00-07:00,43.843903,45.14018,44.415966,44.824635
2021-11-16 00:00:00-07:00,44.084076,43.245495,44.30064,43.76647
2021-11-17 00:00:00-07:00,45.39443,43.913185,45.14794,43.015316
2021-11-18 00:00:00-07:00,42.095463,42.09407,41.996475,40.669395
2021-11-19 00:00:00-07:00,42.120792,40.484814,41.910095,40.657692
2021-11-20 00:00:00-07:00,30.084435,29.951874,29.943754,30.531294
2021-11-21 00:00:00-07:00,35.667877,33.980488,35.91104,34.950943
2021-11-22 00:00:00-07:00,37.234158,33.607365,37.14198,33.053177
2021-11-23 00:00:00-07:00,44.618595,43.320007,44.4146,44.00466
2021-11-24 00:00:00-07:00,38.93576,36.47336,39.135845,37.19584
2021-11-25 00:00:00-07:00,38.20386,34.766327,40.12848,37.959267
2021-11-26 00:00:00-07:00,36.395733,22.383566,34.775646,26.520494
2021-11-27 00:00:00-07:00,32.559147,27.994688,32.82337,28.315321
2021-11-28 00:00:00-07:00,27.64725,22.854239,28.090605,23.031897
2021-11-29 00:00:00-07:00,33.279472,28.232176,32.732944,29.613638
2021-11-30 00:00:00-07:00,24.35954,22.080763,24.49144,23.255566
2021-12-01 00:00:00-07:00,,,,
2021-12-02 00:00:00-07:00,,,,
2021-12-03 00:00:00-07:00,,,,
2021-12-04 00:00:00-07:00,,,,
2021-12-05 00:00:00-07:00,,,,
2021-12-06 00:00:00-07:00,,,,
2021-12-07 00:00:00-07:00,,,,
2021-12-08 00:00:00-07:00,,,,
2021-12-09 00:00:00-07:00,,,,
2021-12-10 00:00:00-07:00,,,,
2021-12-11 00:00:00-07:00,,,,
2021-12-12 00:00:00-07:00,,,,
2021-12-13 00:00:00-07:00,,,,
2021-12-14 00:00:00-07:00,,,,
2021-12-15 00:00:00-07:00,,,,
2021-12-16 00:00:00-07:00,,,,
2021-12-17 00:00:00-07:00,,,,
2021-12-18 00:00:00-07:00,,,,
2021-12-19 00:00:00-07:00,,,,
2021-12-20 00:00:00-07:00,,,,
2021-12-21 00:00:00-07:00,,,,
2021-12-22 00:00:00-07:00,,,,
2021-12-23 00:00:00-07:00,51.675915,51.31197,51.628597,51.582535
2021-12-24 00:00:00-07:00,42.02798,41.801853,42.0762,41.83737
2021-12-25 00:00:00-07:00,50.088196,51.521618,50.427544,51.131042
2021-12-26 00:00:00-07:00,47.237354,48.18136,47.435276,47.762497
2021-12-27 00:00:00-07:00,29.458214,30.213594,31.377647,33.915333
2021-12-28 00:00:00-07:00,28.02648,26.291513,28.539059,26.048214
